"customer_id","recency_days","frequency","monetary","first_purchase_date","last_purchase_date","avg_order_value","region","is_repeat_customer"
"13358BA","194","3","3880.97","2013-09-09","2016-01-20","1293.66","中国台湾","1"
"13359BA","395","2","2392.88","2014-04-13","2015-07-03","1196.44","中国香港","1"
"13360BA","369","2","329.88","2015-04-10","2015-07-29","164.94","新加坡","1"
"13361BA","392","2","2467.98","2015-04-30","2015-07-06","1233.99","新加坡","1"
"13362BA","194","3","3242.77","2013-10-12","2016-01-20","1080.92","中国台湾","1"
"13363BA","201","1","1577.90","2016-01-13","2016-01-13","1577.90","新加坡","0"
"13364BA","189","3","2481.77","2013-10-05","2016-01-25","827.26","中国台湾","1"
"13365BA","190","3","4761.87","2013-11-13","2016-01-24","1587.29","中国台湾","1"
"13366BA","394","2","758.98","2015-04-25","2015-07-04","379.49","新加坡","1"
"13367BA","352","2","3217.78","2015-04-04","2015-08-15","1608.89","新加坡","1"
"13368BA","319","1","1358.00","2015-09-17","2015-09-17","1358.00","中国香港","0"
"13369BA","304","1","1658.00","2015-10-02","2015-10-02","1658.00","中国香港","0"
"13370BA","16","1","1658.00","2016-07-16","2016-07-16","1658.00","中国香港","0"
"13371BA","358","1","1397.90","2015-08-09","2015-08-09","1397.90","中国台湾","0"
"13372BA","154","3","1522.97","2013-12-13","2016-02-29","507.66","中国台湾","1"
"13373BA","273","1","1358.00","2015-11-02","2015-11-02","1358.00","新加坡","0"
"13374BA","174","3","2262.87","2013-12-13","2016-02-09","754.29","中国台湾","1"
"13375BA","57","1","1377.00","2016-06-05","2016-06-05","1377.00","中国香港","0"
"13376BA","125","1","1358.00","2016-03-29","2016-03-29","1358.00","中国台湾","0"
"13377BA","90","3","3232.85","2013-11-10","2016-05-03","1077.62","中国澳门","1"
"13378BA","92","3","598.86","2013-12-19","2016-05-01","199.62","中国澳门","1"
"13379BA","76","3","1830.96","2013-12-29","2016-05-17","610.32","中国澳门","1"
"13380BA","56","3","5155.86","2013-12-14","2016-06-06","1718.62","中国澳门","1"
"13381BA","38","3","493.86","2013-12-28","2016-06-24","164.62","中国澳门","1"
"13382BA","66","2","3187.90","2016-04-03","2016-05-27","1593.95","中国澳门","1"
"13383BA","127","2","4468.00","2015-09-30","2016-03-27","2234.00","中国澳门","1"
"13384BA","42","3","554.96","2013-12-09","2016-06-20","184.99","中国澳门","1"
"13385BA","34","3","399.86","2013-12-08","2016-06-28","133.29","中国澳门","1"
"13386BA","38","3","1912.96","2013-12-01","2016-06-24","637.65","中国澳门","1"
"13387BA","167","2","4468.00","2015-12-26","2016-02-16","2234.00","中国澳门","1"
"13388BA","65","2","4507.90","2016-01-08","2016-05-28","2253.95","中国澳门","1"
"13389BA","59","3","7535.86","2013-12-25","2016-06-03","2511.95","中国澳门","1"
"13390BA","33","2","1507.90","2016-01-06","2016-06-29","753.95","中国澳门","1"
"13391BA","120","2","2968.00","2016-01-14","2016-04-03","1484.00","中国澳门","1"
"13392BA","32","2","1269.00","2016-05-10","2016-06-30","634.50","中国澳门","1"
"13393BA","46","3","1553.96","2013-12-08","2016-06-16","517.99","中国澳门","1"
"13394BA","155","1","1397.90","2016-02-28","2016-02-28","1397.90","中国香港","0"
"13395BA","289","1","2838.90","2015-10-17","2015-10-17","2838.90","中国香港","0"
"13396BA","104","1","1358.00","2016-04-19","2016-04-19","1358.00","中国台湾","0"
"13397BA","106","1","339.90","2016-04-17","2016-04-17","339.90","中国台湾","0"
"13398BA","335","1","3119.00","2015-09-01","2015-09-01","3119.00","中国香港","0"
"13399BA","349","2","2328.88","2015-04-20","2015-08-18","1164.44","新加坡","1"
"13400BA","337","2","528.88","2015-04-05","2015-08-30","264.44","新加坡","1"
"13401BA","360","2","2580.98","2014-04-13","2015-08-07","1290.49","中国香港","1"
"13402BA","164","3","583.87","2013-12-13","2016-02-19","194.62","中国台湾","1"
"13403BA","347","2","109.98","2015-05-07","2015-08-20","54.99","新加坡","1"
"13404BA","28","1","1577.90","2016-07-04","2016-07-04","1577.90","新加坡","0"
"13405BA","180","1","1577.90","2016-02-03","2016-02-03","1577.90","新加坡","0"
"13406BA","207","1","1358.00","2016-01-07","2016-01-07","1358.00","中国台湾","0"
"13407BA","88","1","2838.90","2016-05-05","2016-05-05","2838.90","中国香港","0"
"13408BA","303","3","1754.87","2014-01-26","2015-10-03","584.96","中国台湾","1"
"13409BA","278","3","2643.97","2014-01-03","2015-10-28","881.32","中国台湾","1"
"13410BA","73","1","2838.90","2016-05-20","2016-05-20","2838.90","中国香港","0"
"13411BA","83","1","1577.90","2016-05-10","2016-05-10","1577.90","新加坡","0"
"13412BA","95","1","2619.00","2016-04-28","2016-04-28","2619.00","中国香港","0"
"13413BA","306","1","2199.00","2015-09-30","2015-09-30","2199.00","中国香港","0"
"13414BA","197","1","1358.00","2016-01-17","2016-01-17","1358.00","新加坡","0"
"13415BA","180","3","2551.87","2014-01-04","2016-02-03","850.62","中国台湾","1"
"13416BA","343","2","2113.98","2014-05-17","2015-08-24","1056.99","中国香港","1"
"13417BA","95","1","2199.00","2016-04-28","2016-04-28","2199.00","中国香港","0"
"13418BA","206","1","1397.90","2016-01-08","2016-01-08","1397.90","新加坡","0"
"13419BA","180","3","384.87","2014-01-03","2016-02-03","128.29","中国台湾","1"
"13420BA","291","1","1358.00","2015-10-15","2015-10-15","1358.00","新加坡","0"
"13421BA","194","3","2772.97","2014-01-15","2016-01-20","924.32","中国台湾","1"
"13422BA","327","3","637.78","2015-05-01","2015-09-09","212.59","新加坡","1"
"13423BA","302","3","4032.88","2015-05-11","2015-10-04","1344.29","新加坡","1"
"13424BA","246","3","5994.98","2015-05-01","2015-11-29","1998.33","新加坡","1"
"13425BA","353","1","2619.00","2015-08-14","2015-08-14","2619.00","中国香港","0"
"13426BA","304","1","300.00","2015-10-02","2015-10-02","300.00","中国香港","0"
"13427BA","354","2","2385.98","2015-05-08","2015-08-13","1192.99","新加坡","1"
"13428BA","220","1","300.00","2015-12-25","2015-12-25","300.00","中国香港","0"
"13429BA","330","1","1458.00","2015-09-06","2015-09-06","1458.00","中国台湾","0"
"13430BA","366","2","2677.88","2015-05-21","2015-08-01","1338.94","新加坡","1"
"13431BA","359","2","1478.88","2015-05-17","2015-08-08","739.44","新加坡","1"
"13432BA","178","1","1397.90","2016-02-05","2016-02-05","1397.90","中国香港","0"
"13433BA","110","4","2998.77","2014-05-08","2016-04-13","749.69","中国香港","1"
"13434BA","146","4","5009.95","2014-02-10","2016-03-08","1252.49","中国台湾","1"
"13435BA","136","4","1901.76","2014-02-13","2016-03-18","475.44","中国台湾","1"
"13436BA","166","1","1358.00","2016-02-17","2016-02-17","1358.00","中国香港","0"
"13437BA","269","3","1697.88","2015-05-11","2015-11-06","565.96","新加坡","1"
"13438BA","45","7","6189.44","2015-05-08","2016-06-17","884.21","新加坡","1"
"13439BA","43","1","639.90","2016-06-19","2016-06-19","639.90","中国香港","0"
"13440BA","216","2","5205.90","2015-09-13","2015-12-29","2602.95","中国台湾","1"
"13441BA","61","7","5431.34","2015-05-05","2016-06-01","775.91","新加坡","1"
"13442BA","112","4","263.97","2014-05-06","2016-04-11","65.99","中国香港","1"
"13443BA","87","4","4198.86","2014-02-22","2016-05-06","1049.72","中国台湾","1"
"13444BA","101","4","2819.87","2014-06-12","2016-04-22","704.97","中国香港","1"
"13445BA","283","1","238.90","2015-10-23","2015-10-23","238.90","中国香港","0"
"13446BA","39","6","6030.56","2015-05-26","2016-06-23","1005.09","新加坡","1"
"13447BA","295","1","219.90","2015-10-11","2015-10-11","219.90","中国香港","0"
"13448BA","101","4","3341.77","2014-06-22","2016-04-22","835.44","中国香港","1"
"13449BA","99","4","8678.87","2014-06-07","2016-04-24","2169.72","中国香港","1"
"13450BA","36","6","6690.46","2015-06-17","2016-06-26","1115.08","新加坡","1"
"13451BA","316","1","719.90","2015-09-20","2015-09-20","719.90","中国香港","0"
"13452BA","121","4","4068.77","2014-06-23","2016-04-02","1017.19","中国香港","1"
"13453BA","35","6","7633.46","2015-06-13","2016-06-27","1272.24","新加坡","1"
"13454BA","137","5","5406.85","2015-06-05","2016-03-17","1081.37","新加坡","1"
"13455BA","198","2","1817.90","2015-12-17","2016-01-16","908.95","中国台湾","1"
"13456BA","25","1","219.90","2016-07-07","2016-07-07","219.90","中国香港","0"
"13457BA","224","2","4938.00","2015-11-23","2015-12-21","2469.00","中国台湾","1"
"13458BA","41","1","300.00","2016-06-21","2016-06-21","300.00","新加坡","0"
"13459BA","358","1","219.90","2015-08-09","2015-08-09","219.90","中国香港","0"
"13460BA","101","6","4614.54","2015-06-02","2016-04-22","769.09","新加坡","1"
"13461BA","308","1","339.90","2015-09-28","2015-09-28","339.90","新加坡","0"
"13462BA","21","1","238.90","2016-07-11","2016-07-11","238.90","新加坡","0"
"13463BA","122","1","219.90","2016-04-01","2016-04-01","219.90","新加坡","0"
"13464BA","120","3","1752.77","2013-12-08","2016-04-03","584.26","中国澳门","1"
"13465BA","241","3","583.87","2013-12-02","2015-12-04","194.62","中国澳门","1"
"13466BA","215","3","3462.97","2013-12-07","2015-12-30","1154.32","中国澳门","1"
"13467BA","222","3","923.77","2013-12-19","2015-12-23","307.92","中国澳门","1"
"13468BA","243","3","2241.97","2013-12-29","2015-12-02","747.32","中国澳门","1"
"13469BA","222","3","2541.97","2013-12-17","2015-12-23","847.32","中国澳门","1"
"13470BA","219","3","5730.97","2013-12-20","2015-12-26","1910.32","中国澳门","1"
"13471BA","226","3","6080.77","2013-12-30","2015-12-19","2026.92","中国澳门","1"
"13472BA","238","3","4261.76","2014-01-29","2015-12-07","1420.59","中国澳门","1"
"13473BA","231","3","482.97","2014-01-11","2015-12-14","160.99","中国澳门","1"
"13474BA","224","3","692.87","2014-01-15","2015-12-21","230.96","中国澳门","1"
"13475BA","225","3","384.87","2014-01-31","2015-12-20","128.29","中国澳门","1"
"13476BA","243","3","483.97","2014-01-01","2015-12-02","161.32","中国澳门","1"
"13477BA","243","3","4259.67","2014-01-17","2015-12-02","1419.89","中国澳门","1"
"13478BA","242","3","4420.87","2014-01-17","2015-12-03","1473.62","中国澳门","1"
"13479BA","11","3","4873.90","2015-10-01","2016-07-21","1624.63","中国澳门","1"
"13480BA","225","3","3583.87","2014-01-27","2015-12-20","1194.62","中国澳门","1"
"13481BA","233","3","2823.87","2014-01-21","2015-12-12","941.29","中国澳门","1"
"13482BA","192","3","384.87","2014-01-31","2016-01-22","128.29","中国澳门","1"
"13483BA","188","3","3583.87","2014-01-16","2016-01-26","1194.62","中国澳门","1"
"13484BA","47","3","2936.00","2015-09-06","2016-06-15","978.67","中国澳门","1"
"13485BA","212","3","2482.77","2014-01-22","2016-01-02","827.59","中国澳门","1"
"13486BA","200","3","464.97","2014-01-14","2016-01-14","154.99","中国澳门","1"
"13487BA","161","3","8053.90","2015-11-23","2016-02-22","2684.63","中国澳门","1"
"13488BA","27","3","3045.00","2016-02-01","2016-07-05","1015.00","中国澳门","1"
"13489BA","161","3","676.97","2014-02-08","2016-02-22","225.66","中国台湾","1"
"13490BA","173","1","1439.00","2016-02-10","2016-02-10","1439.00","中国台湾","0"
"13491BA","342","2","109.98","2014-07-25","2015-08-25","54.99","中国香港","1"
"13492BA","257","1","300.00","2015-11-18","2015-11-18","300.00","新加坡","0"
"13493BA","95","3","3623.77","2014-01-26","2016-04-28","1207.92","中国澳门","1"
"13494BA","241","1","319.00","2015-12-04","2015-12-04","319.00","新加坡","0"
"13495BA","125","1","1478.90","2016-03-29","2016-03-29","1478.90","中国台湾","0"
"13496BA","281","1","1677.90","2015-10-25","2015-10-25","1677.90","中国台湾","0"
"13497BA","89","1","300.00","2016-05-04","2016-05-04","300.00","中国台湾","0"
"13498BA","126","1","219.90","2016-03-28","2016-03-28","219.90","中国香港","0"
"13499BA","285","1","300.00","2015-10-21","2015-10-21","300.00","新加坡","0"
"13500BA","250","3","7192.98","2015-06-08","2015-11-25","2397.66","新加坡","1"
"13501BA","188","3","3594.98","2015-06-28","2016-01-26","1198.33","新加坡","1"
"13502BA","283","3","1735.98","2014-07-30","2015-10-23","578.66","中国香港","1"
"13503BA","141","3","2583.87","2014-03-11","2016-03-13","861.29","中国台湾","1"
"13504BA","194","3","398.88","2015-06-25","2016-01-20","132.96","新加坡","1"
"13505BA","305","3","2346.88","2014-07-05","2015-10-01","782.29","中国香港","1"
"13506BA","139","3","3854.86","2014-03-17","2016-03-15","1284.95","中国台湾","1"
"13507BA","66","1","219.90","2016-05-27","2016-05-27","219.90","中国香港","0"
"13508BA","45","1","300.00","2016-06-17","2016-06-17","300.00","新加坡","0"
"13509BA","152","3","3382.97","2014-04-30","2016-03-02","1127.66","中国台湾","1"
"13510BA","123","3","2281.87","2014-04-30","2016-03-31","760.62","中国台湾","1"
"13511BA","300","1","300.00","2015-10-06","2015-10-06","300.00","新加坡","0"
"13512BA","144","3","5002.87","2014-05-10","2016-03-10","1667.62","中国台湾","1"
"13513BA","344","2","329.88","2014-08-14","2015-08-23","164.94","中国香港","1"
"13514BA","139","3","1754.87","2014-05-17","2016-03-15","584.96","中国台湾","1"
"13515BA","121","3","2595.87","2014-06-25","2016-04-02","865.29","中国台湾","1"
"13516BA","95","1","1358.00","2016-04-28","2016-04-28","1358.00","中国香港","0"
"13517BA","85","3","2914.87","2014-06-02","2016-05-08","971.62","中国台湾","1"
"13518BA","86","1","219.90","2016-05-07","2016-05-07","219.90","中国台湾","0"
"13519BA","20","16","27115.60","2015-09-01","2016-07-12","1694.73","韩国","1"
"13520BA","214","2","6154.00","2015-10-08","2015-12-31","3077.00","西南区","1"
"13521BA","19","16","22648.50","2015-08-04","2016-07-13","1415.53","韩国","1"
"13522BA","7","15","24687.19","2015-09-28","2016-07-25","1645.81","韩国","1"
"13523BA","2","16","26494.00","2015-08-03","2016-07-30","1655.88","韩国","1"
"13524BA","52","2","3887.90","2015-11-27","2016-06-10","1943.95","西南区","1"
"13525BA","271","2","8746.00","2015-11-02","2015-11-04","4373.00","西南区","1"
"13526BA","36","16","31236.50","2015-08-26","2016-06-26","1952.28","韩国","1"
"13527BA","7","15","21946.20","2015-09-09","2016-07-25","1463.08","韩国","1"
"13528BA","9","16","24728.40","2015-08-21","2016-07-23","1545.53","韩国","1"
"13529BA","260","2","5766.90","2015-11-03","2015-11-15","2883.45","西北区","1"
"13530BA","184","1","4037.00","2016-01-30","2016-01-30","4037.00","西南区","0"
"13531BA","34","5","12730.50","2015-09-13","2016-06-28","2546.10","韩国","1"
"13532BA","322","1","649.00","2015-09-14","2015-09-14","649.00","西北区","0"
"13533BA","32","1","54.99","2016-06-30","2016-06-30","54.99","韩国","0"
"13534BA","235","1","4007.79","2015-12-10","2015-12-10","4007.79","韩国","0"
"13535BA","219","1","2348.00","2015-12-26","2015-12-26","2348.00","西北区","0"
"13536BA","284","2","602.89","2014-03-03","2015-10-22","301.45","西南区","1"
"13537BA","227","2","5730.99","2014-03-18","2015-12-18","2865.50","西南区","1"
"13538BA","159","2","5806.80","2015-12-28","2016-02-24","2903.40","西南区","1"
"13539BA","79","2","6214.00","2016-04-29","2016-05-14","3107.00","西北区","1"
"13540BA","18","14","33595.40","2015-09-14","2016-07-14","2399.67","韩国","1"
"13541BA","10","15","21391.28","2015-08-26","2016-07-22","1426.09","韩国","1"
"13542BA","83","2","8746.00","2015-09-06","2016-05-10","4373.00","西北区","1"
"13543BA","362","2","2241.99","2014-03-06","2015-08-05","1121.00","西北区","1"
"13544BA","348","1","473.89","2015-08-19","2015-08-19","473.89","韩国","0"
"13545BA","104","2","5547.00","2016-02-29","2016-04-19","2773.50","西南区","1"
"13546BA","341","2","4031.99","2014-03-09","2015-08-26","2016.00","西北区","1"
"13547BA","360","1","473.89","2015-08-07","2015-08-07","473.89","韩国","0"
"13548BA","89","2","7047.00","2015-08-11","2016-05-04","3523.50","西南区","1"
"13549BA","344","2","2480.89","2014-03-15","2015-08-23","1240.45","西南区","1"
"13550BA","359","2","2459.99","2014-03-27","2015-08-08","1230.00","西北区","1"
"13551BA","30","16","18411.50","2015-08-01","2016-07-02","1150.72","韩国","1"
"13552BA","355","2","3382.99","2014-03-02","2015-08-12","1691.50","西南区","1"
"13553BA","33","2","8746.00","2015-10-07","2016-06-29","4373.00","西北区","1"
"13554BA","19","2","3848.00","2015-11-15","2016-07-13","1924.00","东南区","1"
"13555BA","349","2","422.89","2014-03-21","2015-08-18","211.45","西南区","1"
"13556BA","320","2","2480.89","2014-03-05","2015-09-16","1240.45","西北区","1"
"13557BA","314","2","5730.99","2014-03-27","2015-09-22","2865.50","西南区","1"
"13558BA","311","2","183.99","2014-03-24","2015-09-25","92.00","西南区","1"
"13559BA","334","2","382.99","2014-03-19","2015-09-02","191.50","西南区","1"
"13560BA","310","2","2791.79","2014-03-26","2015-09-26","1395.90","西南区","1"
"13561BA","314","2","690.99","2014-03-16","2015-09-22","345.50","西南区","1"
"13562BA","291","2","2751.89","2014-03-15","2015-10-15","1375.95","西北区","1"
"13563BA","263","1","1478.90","2015-11-12","2015-11-12","1478.90","中国台湾","0"
"13564BA","39","1","300.00","2016-06-23","2016-06-23","300.00","新加坡","0"
"13565BA","154","1","519.90","2016-02-29","2016-02-29","519.90","中国香港","0"
"13566BA","200","1","300.00","2016-01-14","2016-01-14","300.00","新加坡","0"
