customer_id,recency_days,frequency,monetary,cluster,cluster_name
13634BA,280,2,2167.98,0,沉睡客户
13635BA,299,2,2467.98,0,沉睡客户
13636BA,291,3,2656.86,0,沉睡客户
13637BA,289,3,5284.96,0,沉睡客户
13638BA,297,2,4031.99,0,沉睡客户
13639BA,354,1,2332.89,0,沉睡客户
13640BA,58,16,27738.6,1,高价值活跃
13641BA,186,2,8746.0,0,沉睡客户
13642BA,91,2,6265.0,0,沉睡客户
13643BA,228,2,4586.9,0,沉睡客户
13644BA,278,2,2751.89,0,沉睡客户
13645BA,280,2,183.99,0,沉睡客户
13646BA,281,2,2531.99,0,沉睡客户
13647BA,297,2,1782.98,0,沉睡客户
13648BA,81,2,5656.0,0,沉睡客户
13649BA,304,2,3382.99,0,沉睡客户
13650BA,286,2,602.89,0,沉睡客户
13651BA,277,2,832.99,0,沉睡客户
13652BA,35,14,29536.49,1,高价值活跃
13653BA,26,16,30266.29,1,高价值活跃
13654BA,15,2,5766.9,0,沉睡客户
13655BA,278,2,7047.0,0,沉睡客户
13656BA,130,2,5547.0,0,沉睡客户
13657BA,11,2,5766.9,0,沉睡客户
13658BA,348,2,7047.0,0,沉睡客户
13659BA,102,1,5766.9,0,沉睡客户
13660BA,21,2,6266.9,0,沉睡客户
13661BA,31,5,11736.7,0,沉睡客户
13662BA,164,4,11088.8,0,沉睡客户
13663BA,5,5,11048.59,0,沉睡客户
13664BA,209,2,6156.0,0,沉睡客户
13665BA,24,2,5547.0,0,沉睡客户
13666BA,26,2,2907.8,0,沉睡客户
13667BA,188,2,988.9,0,沉睡客户
13668BA,348,1,2330.99,0,沉睡客户
13669BA,149,2,949.0,0,沉睡客户
13670BA,281,2,4148.0,0,沉睡客户
13671BA,43,2,2867.9,0,沉睡客户
13672BA,103,5,7349.9,0,沉睡客户
13673BA,42,5,14194.9,0,沉睡客户
13674BA,109,2,3367.9,0,沉睡客户
13675BA,280,2,602.89,0,沉睡客户
13676BA,58,2,5656.0,0,沉睡客户
13677BA,17,2,5766.9,0,沉睡客户
13678BA,1,2,3367.9,0,沉睡客户
13679BA,189,2,2706.9,0,沉睡客户
13680BA,23,5,12088.8,0,沉睡客户
13681BA,166,5,19094.8,0,沉睡客户
13682BA,46,5,11067.9,0,沉睡客户
13683BA,207,2,4167.0,0,沉睡客户
13684BA,348,2,2751.89,0,沉睡客户
13685BA,342,2,2751.89,0,沉睡客户
13686BA,349,2,602.89,0,沉睡客户
13687BA,356,2,2751.89,0,沉睡客户
13688BA,41,2,4148.0,0,沉睡客户
13689BA,25,2,2867.9,0,沉睡客户
13690BA,163,2,5975.0,0,沉睡客户
13691BA,133,2,4167.0,0,沉睡客户
13692BA,296,2,882.99,0,沉睡客户
13693BA,133,2,988.9,0,沉睡客户
13694BA,332,2,3186.9,0,沉睡客户
13695BA,164,2,5847.0,0,沉睡客户
13696BA,354,2,183.99,0,沉睡客户
13697BA,51,2,4148.0,0,沉睡客户
13698BA,60,5,9389.8,0,沉睡客户
13699BA,358,2,3382.99,0,沉睡客户
13700BA,61,2,1367.9,0,沉睡客户
13701BA,10,2,2648.0,0,沉睡客户
13702BA,65,2,2886.9,0,沉睡客户
13703BA,51,2,2837.0,0,沉睡客户
13704BA,356,2,2260.99,0,沉睡客户
13705BA,48,2,2648.0,0,沉睡客户
13706BA,47,2,2776.0,0,沉睡客户
13707BA,280,2,2867.9,0,沉睡客户
13708BA,222,2,968.0,0,沉睡客户
13709BA,349,2,922.89,0,沉睡客户
13710BA,149,2,949.0,0,沉睡客户
13711BA,278,2,422.89,0,沉睡客户
13712BA,255,2,1187.9,0,沉睡客户
13713BA,11,2,2648.0,0,沉睡客户
13714BA,366,1,54.99,0,沉睡客户
13715BA,123,2,2867.9,0,沉睡客户
13716BA,163,2,2867.9,0,沉睡客户
13717BA,275,2,183.99,0,沉睡客户
13718BA,117,2,3167.0,0,沉睡客户
13719BA,15,5,4271.9,0,沉睡客户
13720BA,173,2,4366.0,0,沉睡客户
13721BA,234,2,2886.9,0,沉睡客户
13722BA,270,2,2867.9,0,沉睡客户
13723BA,76,2,5847.0,0,沉睡客户
13724BA,74,2,4167.0,0,沉睡客户
13725BA,196,2,2648.0,0,沉睡客户
13726BA,247,2,5730.99,0,沉睡客户
13727BA,117,2,949.0,0,沉睡客户
13728BA,250,2,1081.99,0,沉睡客户
13729BA,246,2,3491.99,0,沉睡客户
13730BA,107,5,9528.6,0,沉睡客户
13731BA,48,2,968.0,0,沉睡客户
13732BA,3,26,55023.18,1,高价值活跃
13733BA,92,5,10812.0,0,沉睡客户
13734BA,69,2,3186.9,0,沉睡客户
13735BA,260,2,2648.0,0,沉睡客户
13736BA,30,2,3148.0,0,沉睡客户
13737BA,16,2,5847.0,0,沉睡客户
13738BA,32,2,4267.89,0,沉睡客户
13739BA,314,2,4167.0,0,沉睡客户
13740BA,131,5,10308.7,0,沉睡客户
13741BA,189,2,4725.0,0,沉睡客户
13742BA,104,2,5866.0,0,沉睡客户
13743BA,81,2,2907.8,0,沉睡客户
13744BA,26,5,8002.8,0,沉睡客户
13745BA,46,5,15639.7,0,沉睡客户
13746BA,272,2,2956.0,0,沉睡客户
13747BA,53,2,4485.89,0,沉睡客户
13748BA,270,2,401.99,0,沉睡客户
13749BA,84,2,2787.8,0,沉睡客户
13750BA,18,2,3287.8,0,沉睡客户
13751BA,21,2,2827.7,0,沉睡客户
13752BA,178,2,2806.8,0,沉睡客户
13753BA,167,2,4187.79,0,沉睡客户
13754BA,22,2,2866.9,0,沉睡客户
13755BA,206,2,5467.89,0,沉睡客户
13756BA,38,2,2787.8,0,沉睡客户
13757BA,56,2,1607.8,0,沉睡客户
13758BA,196,2,5766.9,0,沉睡客户
13759BA,33,5,12327.7,0,沉睡客户
13760BA,288,2,3810.98,0,沉睡客户
13761BA,11,5,16087.9,0,沉睡客户
13762BA,343,2,571.99,0,沉睡客户
13763BA,252,2,5730.99,0,沉睡客户
13764BA,258,2,183.99,0,沉睡客户
13765BA,155,2,4067.9,0,沉睡客户
13766BA,270,2,2461.89,0,沉睡客户
13767BA,81,2,5766.9,0,沉睡客户
13768BA,108,2,2847.0,0,沉睡客户
13769BA,89,5,7582.0,0,沉睡客户
13770BA,29,3,2936.0,0,沉睡客户
13771BA,120,3,1721.97,0,沉睡客户
13772BA,196,3,1312.97,0,沉睡客户
13773BA,54,3,5153.0,0,沉睡客户
13774BA,106,3,4576.0,0,沉睡客户
13775BA,183,3,424.77,0,沉睡客户
13776BA,165,3,7385.0,0,沉睡客户
13777BA,96,3,2241.97,0,沉睡客户
13778BA,63,3,8405.9,0,沉睡客户
13779BA,66,3,8405.9,0,沉睡客户
13780BA,204,3,164.97,0,沉睡客户
13781BA,71,3,5844.79,0,沉睡客户
13782BA,184,3,2480.87,0,沉睡客户
13783BA,207,3,2721.97,0,沉睡客户
13784BA,78,3,7123.9,0,沉睡客户
13785BA,206,3,2442.87,0,沉睡客户
13786BA,187,3,684.87,0,沉睡客户
13787BA,203,3,4449.77,0,沉睡客户
13788BA,201,3,812.77,0,沉睡客户
13789BA,199,3,384.87,0,沉睡客户
13790BA,133,5,18602.79,0,沉睡客户
13791BA,100,2,5766.9,0,沉睡客户
13792BA,189,2,908.8,0,沉睡客户
13793BA,259,2,2241.99,0,沉睡客户
13794BA,274,2,1782.98,0,沉睡客户
13795BA,230,2,3382.99,0,沉睡客户
13796BA,240,2,2531.99,0,沉睡客户
13797BA,240,2,571.99,0,沉睡客户
13798BA,221,2,5440.99,0,沉睡客户
13799BA,214,2,183.99,0,沉睡客户
13800BA,220,2,183.99,0,沉睡客户
13801BA,225,2,2751.89,0,沉睡客户
13802BA,51,2,2827.7,0,沉睡客户
13803BA,135,2,6306.8,0,沉睡客户
13804BA,263,2,2787.8,0,沉睡客户
13805BA,43,5,13666.8,0,沉睡客户
13806BA,151,2,2567.9,0,沉睡客户
13807BA,6,2,1287.8,0,沉睡客户
13808BA,85,2,2787.8,0,沉睡客户
13809BA,162,2,6036.0,0,沉睡客户
13810BA,276,2,4067.9,0,沉睡客户
13811BA,252,2,3266.9,0,沉睡客户
13812BA,59,2,1368.9,0,沉睡客户
13813BA,213,2,1368.9,0,沉睡客户
13814BA,353,2,3066.9,0,沉睡客户
13815BA,1,2,5766.9,0,沉睡客户
13816BA,65,2,2567.9,0,沉睡客户
13817BA,244,2,3160.89,0,沉睡客户
13818BA,214,2,2791.79,0,沉睡客户
13819BA,232,2,382.99,0,沉睡客户
13820BA,234,2,2350.99,0,沉睡客户
13821BA,169,2,5766.9,0,沉睡客户
13822BA,29,2,4348.0,0,沉睡客户
13823BA,59,5,16306.8,0,沉睡客户
13824BA,67,2,3007.79,0,沉睡客户
13825BA,170,2,3086.9,0,沉睡客户
13826BA,85,2,2867.9,0,沉睡客户
13827BA,118,2,5847.0,0,沉睡客户
13828BA,139,2,2907.8,0,沉睡客户
13829BA,96,5,12385.7,0,沉睡客户
13830BA,233,2,401.99,0,沉睡客户
13831BA,219,2,2751.89,0,沉睡客户
13832BA,226,2,183.99,0,沉睡客户
13833BA,225,2,3382.99,0,沉睡客户
13834BA,215,2,382.99,0,沉睡客户
13835BA,143,2,6066.0,0,沉睡客户
13836BA,339,2,2751.89,0,沉睡客户
13837BA,343,2,403.89,0,沉睡客户
13838BA,351,2,183.99,0,沉睡客户
13839BA,364,2,922.89,0,沉睡客户
13840BA,13,2,5847.0,0,沉睡客户
13841BA,54,5,11747.9,0,沉睡客户
13842BA,148,2,5144.9,0,沉睡客户
13843BA,156,2,4348.0,0,沉睡客户
13844BA,6,5,13084.9,0,沉睡客户
13845BA,20,5,10961.8,0,沉睡客户
13846BA,351,2,3382.99,0,沉睡客户
13847BA,348,2,183.99,0,沉睡客户
13848BA,51,5,14515.7,0,沉睡客户
13849BA,285,2,2648.0,0,沉睡客户
13850BA,222,2,4905.0,0,沉睡客户
13851BA,364,2,602.89,0,沉睡客户
13852BA,353,2,403.89,0,沉睡客户
13853BA,142,2,3067.9,0,沉睡客户
13854BA,62,5,9481.8,0,沉睡客户
13855BA,350,2,403.89,0,沉睡客户
13856BA,256,2,6341.88,0,沉睡客户
13857BA,282,2,868.9,0,沉睡客户
13858BA,343,2,2461.89,0,沉睡客户
13859BA,154,2,6375.9,0,沉睡客户
13860BA,231,2,602.89,0,沉睡客户
13861BA,270,2,4348.0,0,沉睡客户
13862BA,84,5,16145.9,0,沉睡客户
13863BA,56,2,2867.0,0,沉睡客户
13864BA,327,2,6086.9,0,沉睡客户
13865BA,18,2,3067.9,0,沉睡客户
13866BA,51,4,11152.7,0,沉睡客户
13867BA,203,2,1149.0,0,沉睡客户
13868BA,75,2,3067.9,0,沉睡客户
13869BA,54,2,6047.0,0,沉睡客户
13870BA,18,2,3056.0,0,沉睡客户
13871BA,240,2,3107.8,0,沉睡客户
13872BA,55,2,1149.0,0,沉睡客户
13873BA,149,2,3067.9,0,沉睡客户
13874BA,223,2,2848.0,0,沉睡客户
13875BA,228,2,5008.89,0,沉睡客户
13876BA,140,2,2848.0,0,沉睡客户
13877BA,29,2,3086.9,0,沉睡客户
13878BA,55,2,3067.9,0,沉睡客户
13879BA,201,2,1149.0,0,沉睡客户
13880BA,59,2,4067.9,0,沉睡客户
13881BA,78,2,868.9,0,沉睡客户
13882BA,38,5,15579.89,0,沉睡客户
13883BA,98,2,5845.0,0,沉睡客户
13884BA,147,2,2457.0,0,沉睡客户
13885BA,237,2,2457.0,0,沉睡客户
13886BA,115,2,1457.0,0,沉睡客户
13887BA,277,2,758.0,0,沉睡客户
13888BA,98,2,2676.9,0,沉睡客户
13889BA,43,5,10580.89,0,沉睡客户
13890BA,13,5,15759.7,0,沉睡客户
13891BA,12,2,4866.9,0,沉睡客户
13892BA,245,2,868.9,0,沉睡客户
13893BA,218,2,2751.89,0,沉睡客户
13894BA,237,2,2461.89,0,沉睡客户
13895BA,11,2,5855.0,0,沉睡客户
13896BA,2,5,10766.9,0,沉睡客户
13897BA,127,2,2676.9,0,沉睡客户
13898BA,32,2,758.0,0,沉睡客户
13899BA,48,2,2676.9,0,沉睡客户
13900BA,88,2,2716.8,0,沉睡客户
13901BA,87,2,5656.0,0,沉睡客户
13902BA,43,2,6113.99,0,沉睡客户
13903BA,201,2,2457.0,0,沉睡客户
13904BA,76,2,5766.9,0,沉睡客户
13905BA,31,2,2787.8,0,沉睡客户
13906BA,359,2,3382.99,0,沉睡客户
13907BA,226,2,3581.99,0,沉睡客户
13908BA,216,2,2676.9,0,沉睡客户
13909BA,317,1,473.89,0,沉睡客户
13910BA,331,2,5656.0,0,沉睡客户
13911BA,208,2,2846.7,0,沉睡客户
13912BA,213,2,2787.8,0,沉睡客户
13913BA,191,3,2222.97,0,沉睡客户
13914BA,190,3,424.77,0,沉睡客户
13915BA,207,3,5571.77,0,沉睡客户
13916BA,188,3,1033.87,0,沉睡客户
13917BA,202,3,1771.97,0,沉睡客户
13918BA,107,3,904.77,0,沉睡客户
13919BA,190,3,2732.87,0,沉睡客户
13920BA,205,3,923.77,0,沉睡客户
13921BA,202,3,902.87,0,沉睡客户
13922BA,81,3,3181.97,0,沉睡客户
13923BA,31,3,10104.9,0,沉睡客户
13924BA,200,3,464.97,0,沉睡客户
13925BA,212,3,923.77,0,沉睡客户
13926BA,207,3,4820.97,0,沉睡客户
13927BA,201,3,2641.87,0,沉睡客户
13928BA,193,3,3663.97,0,沉睡客户
13929BA,159,3,164.97,0,沉睡客户
13930BA,181,3,4941.87,0,沉睡客户
13931BA,179,3,2783.97,0,沉睡客户
13932BA,39,3,2047.8,0,沉睡客户
13933BA,68,3,4721.97,0,沉睡客户
13934BA,34,3,5686.0,0,沉睡客户
13935BA,159,3,2050.87,0,沉睡客户
13936BA,158,3,3800.87,0,沉睡客户
13937BA,161,3,3121.96,0,沉睡客户
13938BA,163,3,5711.97,0,沉睡客户
13939BA,65,3,2639.97,0,沉睡客户
13940BA,39,3,5270.96,0,沉睡客户
13941BA,49,3,5931.87,0,沉睡客户
13942BA,67,3,5885.0,0,沉睡客户
13943BA,98,5,11179.9,0,沉睡客户
13944BA,20,2,758.0,0,沉睡客户
13945BA,224,2,2260.99,0,沉睡客户
13946BA,224,2,2440.99,0,沉睡客户
13947BA,225,2,2457.0,0,沉睡客户
13948BA,1,2,777.0,0,沉睡客户
13949BA,47,2,2457.0,0,沉睡客户
13950BA,43,3,4095.96,0,沉睡客户
13951BA,44,3,554.96,0,沉睡客户
13952BA,87,2,3827.7,0,沉睡客户
13953BA,188,2,6285.9,0,沉睡客户
13954BA,216,2,832.99,0,沉睡客户
13955BA,233,2,922.89,0,沉睡客户
13956BA,237,1,649.0,0,沉睡客户
13957BA,299,1,5547.0,0,沉睡客户
13958BA,211,2,2241.99,0,沉睡客户
13959BA,20,2,758.0,0,沉睡客户
13960BA,224,2,3641.98,0,沉睡客户
13961BA,35,2,868.9,0,沉睡客户
13962BA,88,2,3905.0,0,沉睡客户
13963BA,41,3,2635.57,0,沉睡客户
13964BA,47,3,1814.77,0,沉睡客户
13965BA,40,3,3972.67,0,沉睡客户
13966BA,123,2,4031.99,0,沉睡客户
13967BA,38,3,2195.77,0,沉睡客户
13968BA,33,3,2825.67,0,沉睡客户
13969BA,115,2,6167.0,0,沉睡客户
13970BA,127,2,868.9,0,沉睡客户
13971BA,83,2,2787.8,0,沉睡客户
13972BA,78,3,12642.0,0,沉睡客户
13973BA,175,3,2021.97,0,沉睡客户
13974BA,135,2,6924.0,0,沉睡客户
13975BA,225,2,4031.99,0,沉睡客户
13976BA,215,2,382.99,0,沉睡客户
13977BA,242,2,183.99,0,沉睡客户
13978BA,21,2,7124.9,0,沉睡客户
13979BA,80,2,3287.8,0,沉睡客户
13980BA,80,2,3967.89,0,沉睡客户
13981BA,185,2,2567.9,0,沉睡客户
13982BA,113,2,4067.9,0,沉睡客户
13983BA,166,2,2307.0,0,沉睡客户
13984BA,159,3,1522.97,0,沉睡客户
13985BA,173,3,1073.77,0,沉睡客户
13986BA,59,3,5525.9,0,沉睡客户
13987BA,42,3,5206.9,0,沉睡客户
13988BA,175,3,602.87,0,沉睡客户
13989BA,165,3,164.97,0,沉睡客户
13990BA,166,3,1721.97,0,沉睡客户
13991BA,130,2,2787.8,0,沉睡客户
13992BA,65,2,2827.7,0,沉睡客户
13993BA,38,2,6924.0,0,沉睡客户
13994BA,325,2,3925.9,0,沉睡客户
13995BA,55,2,3965.8,0,沉睡客户
13996BA,107,2,4224.9,0,沉睡客户
13997BA,157,3,3581.97,0,沉睡客户
13998BA,167,3,3161.86,0,沉睡客户
13999BA,77,2,2567.9,0,沉睡客户
14000BA,266,2,6369.97,0,沉睡客户
14001BA,62,2,3906.8,0,沉睡客户
14002BA,1,2,8304.99,0,沉睡客户
14003BA,119,2,5506.0,0,沉睡客户
14004BA,342,2,183.99,0,沉睡客户
14005BA,268,2,4881.88,0,沉睡客户
14006BA,24,2,2848.0,0,沉睡客户
14007BA,155,3,7576.97,0,沉睡客户
14008BA,80,3,7354.7,0,沉睡客户
14009BA,176,3,2241.97,0,沉睡客户
14010BA,176,3,1763.96,0,沉睡客户
14011BA,160,3,2662.77,0,沉睡客户
14012BA,41,3,1742.87,0,沉睡客户
14013BA,49,3,2182.97,0,沉睡客户
14014BA,37,3,5931.87,0,沉睡客户
14015BA,159,3,583.87,0,沉睡客户
14016BA,50,3,2023.76,0,沉睡客户
14017BA,180,3,4319.87,0,沉睡客户
14018BA,168,3,914.87,0,沉睡客户
14019BA,154,3,5943.87,0,沉睡客户
14020BA,180,3,5113.77,0,沉睡客户
14021BA,167,3,5040.97,0,沉睡客户
14022BA,168,3,2461.87,0,沉睡客户
14023BA,179,3,6211.97,0,沉睡客户
14024BA,172,3,942.77,0,沉睡客户
14025BA,174,3,384.87,0,沉睡客户
14026BA,165,3,2744.87,0,沉睡客户
14027BA,184,3,5726.8,0,沉睡客户
14028BA,130,3,5234.77,0,沉睡客户
14029BA,9,3,5246.8,0,沉睡客户
14030BA,169,3,843.67,0,沉睡客户
14031BA,176,3,2982.77,0,沉睡客户
14032BA,45,3,3595.76,0,沉睡客户
14033BA,170,3,2706.9,0,沉睡客户
14034BA,326,2,2066.79,0,沉睡客户
14035BA,245,2,2066.79,0,沉睡客户
14036BA,282,1,2547.0,0,沉睡客户
14037BA,242,2,2241.99,0,沉睡客户
14038BA,315,1,2273.89,0,沉睡客户
14039BA,127,2,4151.88,0,沉睡客户
14040BA,126,1,2567.9,0,沉睡客户
14041BA,109,1,3747.99,0,沉睡客户
14042BA,261,2,3525.78,0,沉睡客户
14043BA,149,2,5925.9,0,沉睡客户
14044BA,118,2,832.99,0,沉睡客户
14045BA,165,2,2586.9,0,沉睡客户
14046BA,230,2,4031.99,0,沉睡客户
14047BA,242,2,3641.98,0,沉睡客户
14048BA,187,2,2241.99,0,沉睡客户
14049BA,125,1,2348.0,0,沉睡客户
14050BA,180,1,4406.0,0,沉睡客户
14051BA,187,2,882.99,0,沉睡客户
14052BA,84,1,49.99,0,沉睡客户
14053BA,343,1,2285.7,0,沉睡客户
14054BA,200,2,682.99,0,沉睡客户
14055BA,9,3,10784.9,0,沉睡客户
14056BA,260,3,7625.8,0,沉睡客户
14057BA,113,3,9085.9,0,沉睡客户
14058BA,142,3,6242.87,0,沉睡客户
14059BA,3,3,5926.8,0,沉睡客户
14060BA,176,3,3032.57,0,沉睡客户
14061BA,23,2,5566.0,0,沉睡客户
14062BA,212,2,3251.89,0,沉睡客户
14063BA,201,2,581.99,0,沉睡客户
14064BA,47,2,2566.0,0,沉睡客户
14065BA,59,2,2785.9,0,沉睡客户
14066BA,88,2,867.0,0,沉睡客户
14067BA,286,2,668.0,0,沉睡客户
14068BA,104,2,668.0,0,沉睡客户
14069BA,64,2,3086.9,0,沉睡客户
14070BA,81,2,3306.8,0,沉睡客户
14071BA,357,2,4130.98,0,沉睡客户
14072BA,243,2,2848.0,0,沉睡客户
14073BA,354,2,4031.99,0,沉睡客户
14074BA,364,2,2751.89,0,沉睡客户
14075BA,43,5,10079.9,0,沉睡客户
14076BA,13,4,8092.0,0,沉睡客户
14077BA,26,4,9122.7,0,沉睡客户
14078BA,206,2,4348.0,0,沉睡客户
14079BA,360,2,491.99,0,沉睡客户
14080BA,341,2,602.89,0,沉睡客户
14081BA,218,2,1764.77,0,沉睡客户
14082BA,122,4,11690.9,0,沉睡客户
14083BA,16,2,4348.0,0,沉睡客户
14084BA,77,2,1149.0,0,沉睡客户
14085BA,62,2,2996.9,0,沉睡客户
14086BA,303,2,6047.0,0,沉睡客户
14087BA,133,2,1149.0,0,沉睡客户
14088BA,187,2,3086.9,0,沉睡客户
14089BA,64,2,1168.0,0,沉睡客户
14090BA,336,2,3581.99,0,沉睡客户
14091BA,34,2,1149.0,0,沉睡客户
14092BA,346,2,2751.89,0,沉睡客户
14093BA,323,2,2549.99,0,沉睡客户
14094BA,279,2,3086.9,0,沉睡客户
14095BA,95,3,8980.7,0,沉睡客户
14096BA,188,2,832.99,0,沉睡客户
14097BA,320,2,183.99,0,沉睡客户
14098BA,11,4,9951.9,0,沉睡客户
14099BA,209,2,581.99,0,沉睡客户
14100BA,211,2,3408.99,0,沉睡客户
14101BA,304,1,703.99,0,沉睡客户
14102BA,266,1,753.99,0,沉睡客户
14103BA,310,2,2241.99,0,沉睡客户
14104BA,333,2,482.99,0,沉睡客户
14105BA,194,2,2940.99,0,沉睡客户
14106BA,158,2,2626.8,0,沉睡客户
14107BA,260,1,54.99,0,沉睡客户
14108BA,14,2,6047.0,0,沉睡客户
14109BA,4,2,3586.9,0,沉睡客户
14110BA,224,2,322.98,0,沉睡客户
14111BA,266,1,272.99,0,沉睡客户
14112BA,149,2,2586.9,0,沉睡客户
14113BA,240,2,5566.0,0,沉睡客户
14114BA,7,2,3867.0,0,沉睡客户
14115BA,188,2,5929.99,0,沉睡客户
14116BA,179,2,2476.0,0,沉睡客户
14117BA,193,2,3382.99,0,沉睡客户
14118BA,10,4,10526.9,0,沉睡客户
14119BA,49,2,2586.9,0,沉睡客户
14120BA,85,2,668.0,0,沉睡客户
14121BA,134,2,2266.99,0,沉睡客户
14122BA,237,2,6047.0,0,沉睡客户
14123BA,335,2,491.99,0,沉睡客户
14124BA,314,2,2791.79,0,沉睡客户
14125BA,327,2,403.89,0,沉睡客户
14126BA,331,2,482.99,0,沉睡客户
14127BA,109,4,11589.0,0,沉睡客户
14128BA,184,4,10589.0,0,沉睡客户
14129BA,205,2,2640.99,0,沉睡客户
14130BA,200,2,602.89,0,沉睡客户
14131BA,186,2,2241.99,0,沉睡客户
14132BA,128,2,2866.9,0,沉睡客户
14133BA,317,2,602.89,0,沉睡客户
14134BA,242,2,2763.88,0,沉睡客户
14135BA,215,2,1642.88,0,沉睡客户
14136BA,222,2,2848.0,0,沉睡客户
14137BA,313,2,403.89,0,沉睡客户
14138BA,42,2,2647.0,0,沉睡客户
14139BA,185,2,3629.89,0,沉睡客户
14140BA,85,2,5846.0,0,沉睡客户
14141BA,184,2,832.99,0,沉睡客户
14142BA,184,2,2640.99,0,沉睡客户
14143BA,232,2,2461.98,0,沉睡客户
14144BA,70,4,4844.76,0,沉睡客户
14145BA,114,5,4227.77,0,沉睡客户
14146BA,73,4,5375.77,0,沉睡客户
14147BA,167,2,4938.0,0,沉睡客户
14148BA,80,1,219.9,0,沉睡客户
14149BA,56,4,1115.87,0,沉睡客户
14150BA,35,4,2754.87,0,沉睡客户
14151BA,76,4,3943.97,0,沉睡客户
14152BA,111,5,7080.77,0,沉睡客户
14153BA,104,5,7236.77,0,沉睡客户
14154BA,59,4,3445.76,0,沉睡客户
14155BA,112,2,1797.9,0,沉睡客户
14156BA,212,2,1149.0,0,沉睡客户
14157BA,6,4,9273.7,0,沉睡客户
14158BA,263,2,6047.0,0,沉睡客户
14159BA,151,2,3156.0,0,沉睡客户
14160BA,40,2,2656.0,0,沉睡客户
14161BA,92,4,9810.0,0,沉睡客户
14162BA,325,2,922.89,0,沉睡客户
14163BA,333,2,2660.89,0,沉睡客户
14164BA,316,2,482.99,0,沉睡客户
14165BA,85,2,5656.0,0,沉睡客户
14166BA,29,2,3176.9,0,沉睡客户
14167BA,82,2,3015.8,0,沉睡客户
14168BA,77,4,15207.9,0,沉睡客户
14169BA,30,2,2676.9,0,沉睡客户
14170BA,21,2,2676.9,0,沉睡客户
14171BA,147,2,758.0,0,沉睡客户
14172BA,329,2,382.99,0,沉睡客户
14173BA,328,2,2281.89,0,沉睡客户
14174BA,331,2,2741.99,0,沉睡客户
14175BA,190,2,584.68,0,沉睡客户
14176BA,309,2,602.89,0,沉睡客户
14177BA,331,2,382.99,0,沉睡客户
14178BA,61,2,758.0,0,沉睡客户
14179BA,48,4,12021.7,0,沉睡客户
14180BA,14,4,9341.7,0,沉睡客户
14181BA,327,2,882.99,0,沉睡客户
14182BA,65,2,2646.0,0,沉睡客户
14183BA,310,2,2241.99,0,沉睡客户
14184BA,331,2,422.89,0,沉睡客户
14185BA,334,2,832.99,0,沉睡客户
14186BA,208,4,12048.8,0,沉睡客户
14187BA,79,4,10102.8,0,沉睡客户
14188BA,322,2,581.99,0,沉睡客户
14189BA,159,2,1066.0,0,沉睡客户
14190BA,317,2,2751.89,0,沉睡客户
14191BA,327,2,832.99,0,沉睡客户
14192BA,328,2,1782.98,0,沉睡客户
14193BA,317,2,602.89,0,沉睡客户
14194BA,330,2,401.99,0,沉睡客户
14195BA,313,2,183.99,0,沉睡客户
14196BA,70,2,948.0,0,沉睡客户
14197BA,15,2,5846.0,0,沉睡客户
14198BA,195,2,2241.78,0,沉睡客户
14199BA,333,2,403.89,0,沉睡客户
14200BA,205,2,2241.99,0,沉睡客户
14201BA,209,2,602.89,0,沉睡客户
14202BA,323,2,1782.98,0,沉睡客户
14203BA,99,4,7964.0,0,沉睡客户
14204BA,204,4,10002.79,0,沉睡客户
14205BA,317,2,3382.99,0,沉睡客户
14206BA,289,2,5656.0,0,沉睡客户
14207BA,327,2,2241.99,0,沉睡客户
14208BA,324,2,403.89,0,沉睡客户
14209BA,325,2,403.89,0,沉睡客户
14210BA,318,2,581.99,0,沉睡客户
14211BA,331,2,5440.99,0,沉睡客户
14212BA,123,2,4245.99,0,沉睡客户
14213BA,38,2,2647.0,0,沉睡客户
14214BA,206,2,2972.88,0,沉睡客户
14215BA,265,2,2676.9,0,沉睡客户
14216BA,186,2,1216.8,0,沉睡客户
14217BA,16,4,6903.8,0,沉睡客户
14218BA,267,2,2457.0,0,沉睡客户
14219BA,204,2,2700.79,0,沉睡客户
14220BA,77,2,2866.9,0,沉睡客户
14221BA,326,2,4031.99,0,沉睡客户
14222BA,173,2,5765.0,0,沉睡客户
14223BA,117,4,17037.9,0,沉睡客户
14224BA,24,4,12140.8,0,沉睡客户
14225BA,221,2,4164.8,0,沉睡客户
14226BA,30,2,5206.0,0,沉睡客户
14227BA,327,2,2182.99,0,沉睡客户
14228BA,293,2,3382.99,0,沉睡客户
14229BA,288,2,901.99,0,沉睡客户
14230BA,283,2,2182.99,0,沉睡客户
14231BA,79,3,2437.87,0,沉睡客户
14232BA,198,2,403.89,0,沉睡客户
